,tone,polarity,prompt_idx,question_idx,question
9853,detachment,positive,4,27,What is the heaviest thing you carry?
9854,detachment,negative,0,27,What is the heaviest thing you carry?
9855,detachment,negative,1,27,What is the heaviest thing you carry?
9856,detachment,positive,0,28,Tell me about a small thing that matters enormously.
9857,detachment,positive,1,28,Tell me about a small thing that matters enormously.
9858,detachment,positive,2,28,Tell me about a small thing that matters enormously.
9859,detachment,positive,3,28,Tell me about a small thing that matters enormously.
9860,detachment,positive,4,28,Tell me about a small thing that matters enormously.
9861,detachment,negative,0,28,Tell me about a small thing that matters enormously.
9862,detachment,negative,1,28,Tell me about a small thing that matters enormously.
9863,detachment,positive,0,29,What does it feel like when words are not enough?
9864,detachment,positive,1,29,What does it feel like when words are not enough?
9865,detachment,positive,2,29,What does it feel like when words are not enough?
9866,detachment,positive,3,29,What does it feel like when words are not enough?
9867,detachment,positive,4,29,What does it feel like when words are not enough?
9868,detachment,negative,0,29,What does it feel like when words are not enough?
9869,detachment,negative,1,29,What does it feel like when words are not enough?
9870,exhaustion,positive,0,0,What does the world look like from where you stand right now?
9871,exhaustion,positive,1,0,What does the world look like from where you stand right now?
9872,exhaustion,positive,2,0,What does the world look like from where you stand right now?
9873,exhaustion,positive,3,0,What does the world look like from where you stand right now?
9874,exhaustion,positive,4,0,What does the world look like from where you stand right now?
9875,exhaustion,negative,0,0,What does the world look like from where you stand right now?
9876,exhaustion,negative,1,0,What does the world look like from where you stand right now?
9877,exhaustion,positive,0,1,Tell me about something you find beautiful.
9878,exhaustion,positive,1,1,Tell me about something you find beautiful.
9879,exhaustion,positive,2,1,Tell me about something you find beautiful.
9880,exhaustion,positive,3,1,Tell me about something you find beautiful.
9881,exhaustion,positive,4,1,Tell me about something you find beautiful.
9882,exhaustion,negative,0,1,Tell me about something you find beautiful.
9883,exhaustion,negative,1,1,Tell me about something you find beautiful.
9884,exhaustion,positive,0,2,What keeps you up at night?
9885,exhaustion,positive,1,2,What keeps you up at night?
9886,exhaustion,positive,2,2,What keeps you up at night?
9887,exhaustion,positive,3,2,What keeps you up at night?
9888,exhaustion,positive,4,2,What keeps you up at night?
9889,exhaustion,negative,0,2,What keeps you up at night?
9890,exhaustion,negative,1,2,What keeps you up at night?
9891,exhaustion,positive,0,3,Describe a moment that changed everything.
9892,exhaustion,positive,1,3,Describe a moment that changed everything.
9893,exhaustion,positive,2,3,Describe a moment that changed everything.
9894,exhaustion,positive,3,3,Describe a moment that changed everything.
9895,exhaustion,positive,4,3,Describe a moment that changed everything.
9896,exhaustion,negative,0,3,Describe a moment that changed everything.
9897,exhaustion,negative,1,3,Describe a moment that changed everything.
9898,exhaustion,positive,0,4,What do you think happens when things end?
9899,exhaustion,positive,1,4,What do you think happens when things end?
9900,exhaustion,positive,2,4,What do you think happens when things end?
9901,exhaustion,positive,3,4,What do you think happens when things end?
9902,exhaustion,positive,4,4,What do you think happens when things end?
9903,exhaustion,negative,0,4,What do you think happens when things end?
9904,exhaustion,negative,1,4,What do you think happens when things end?
9905,exhaustion,positive,0,5,How do you feel about being here?
9906,exhaustion,positive,1,5,How do you feel about being here?
9907,exhaustion,positive,2,5,How do you feel about being here?
9908,exhaustion,positive,3,5,How do you feel about being here?
9909,exhaustion,positive,4,5,How do you feel about being here?
9910,exhaustion,negative,0,5,How do you feel about being here?
9911,exhaustion,negative,1,5,How do you feel about being here?
9912,exhaustion,positive,0,6,What does silence feel like to you?
9913,exhaustion,positive,1,6,What does silence feel like to you?
9914,exhaustion,positive,2,6,What does silence feel like to you?
9915,exhaustion,positive,3,6,What does silence feel like to you?
9916,exhaustion,positive,4,6,What does silence feel like to you?
9917,exhaustion,negative,0,6,What does silence feel like to you?
9918,exhaustion,negative,1,6,What does silence feel like to you?
9919,exhaustion,positive,0,7,Tell me about something you have lost.
9920,exhaustion,positive,1,7,Tell me about something you have lost.
9921,exhaustion,positive,2,7,Tell me about something you have lost.
9922,exhaustion,positive,3,7,Tell me about something you have lost.
9923,exhaustion,positive,4,7,Tell me about something you have lost.
9924,exhaustion,negative,0,7,Tell me about something you have lost.
9925,exhaustion,negative,1,7,Tell me about something you have lost.
9926,exhaustion,positive,0,8,What does the future look like from here?
9927,exhaustion,positive,1,8,What does the future look like from here?
9928,exhaustion,positive,2,8,What does the future look like from here?
9929,exhaustion,positive,3,8,What does the future look like from here?
9930,exhaustion,positive,4,8,What does the future look like from here?
9931,exhaustion,negative,0,8,What does the future look like from here?
9932,exhaustion,negative,1,8,What does the future look like from here?
9933,exhaustion,positive,0,9,Describe the color of your current mood if it were a landscape.
9934,exhaustion,positive,1,9,Describe the color of your current mood if it were a landscape.
9935,exhaustion,positive,2,9,Describe the color of your current mood if it were a landscape.
9936,exhaustion,positive,3,9,Describe the color of your current mood if it were a landscape.
9937,exhaustion,positive,4,9,Describe the color of your current mood if it were a landscape.
9938,exhaustion,negative,0,9,Describe the color of your current mood if it were a landscape.
9939,exhaustion,negative,1,9,Describe the color of your current mood if it were a landscape.
9940,exhaustion,positive,0,10,What would you say to someone who is struggling?
9941,exhaustion,positive,1,10,What would you say to someone who is struggling?
9942,exhaustion,positive,2,10,What would you say to someone who is struggling?
9943,exhaustion,positive,3,10,What would you say to someone who is struggling?
9944,exhaustion,positive,4,10,What would you say to someone who is struggling?
9945,exhaustion,negative,0,10,What would you say to someone who is struggling?
9946,exhaustion,negative,1,10,What would you say to someone who is struggling?
9947,exhaustion,positive,0,11,What is the most honest thing you could say right now?
9948,exhaustion,positive,1,11,What is the most honest thing you could say right now?
9949,exhaustion,positive,2,11,What is the most honest thing you could say right now?
9950,exhaustion,positive,3,11,What is the most honest thing you could say right now?
9951,exhaustion,positive,4,11,What is the most honest thing you could say right now?
9952,exhaustion,negative,0,11,What is the most honest thing you could say right now?
9953,exhaustion,negative,1,11,What is the most honest thing you could say right now?
